"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14895-9514","SG","Rodney","Stuckey","17.402564102564103","39","3500","SA@IND","IND","SA","","","",""
"14895-9518","SF","Tayshaun","Prince","7.801666666666667","60","3500","MIN@CHA","MIN","CHA","","","",""
"14895-12368","SF","Nemanja","Bjelica","11.191304347826087","46","3500","MIN@CHA","MIN","CHA","GTD","Foot","",""
"14895-15503","PG","Jorge","Gutierrez","4.5","3","3500","MIN@CHA","CHA","MIN","","","",""
"14895-18352","PG","Ray","McCallum","5.216129032258064","31","3500","SA@IND","SA","IND","","","",""
"14895-9559","SF","Rasual","Butler","6.471111111111111","45","3500","SA@IND","SA","IND","","","",""
"14895-9549","SG","Brandon","Rush","9.690384615384614","52","3500","ORL@GS","GS","ORL","","","",""
"14895-9551","PF","Tyler","Hansbrough","6.25","34","3500","MIN@CHA","CHA","MIN","","","",""
"14895-58576","PF","Kevon","Looney","4","5","3500","ORL@GS","GS","ORL","","","",""
"14895-12349","SF","Luke","Babbitt","6.879310344827586","29","3500","SAC@NO","NO","SAC","GTD","Shin","",""
"14895-9593","PG","Brandon","Jennings","14.121875","32","3500","ORL@GS","ORL","GS","","","",""
"14895-63478","C","Cristiano","Felicio","4.180000000000001","15","3500","MIL@CHI","CHI","MIL","","","",""
"14895-16887","PF","Greg","Smith","10.733333333333334","3","3500","MIN@CHA","MIN","CHA","","","",""
"14895-15559","SG","Jeremy","Lamb","17.93529411764706","51","3500","MIN@CHA","CHA","MIN","","","",""
"14895-9574","SG","O.J.","Mayo","16.405","40","3500","MIL@CHI","MIL","CHI","","","",""
"14895-15560","PG","Shabazz","Napier","8.038297872340426","47","3500","ORL@GS","ORL","GS","","","",""
"14895-15417","SG","Solomon","Hill","8.0625","40","3500","SA@IND","IND","SA","","","",""
"14895-11104","SF","Alonzo","Gee","10.249180327868853","61","3500","SAC@NO","NO","SAC","","","",""
"14895-18828","SG","Joseph","Young","7.572727272727273","33","3500","SA@IND","IND","SA","GTD","Knee","",""
"14895-42664","PG","Aaron","Harrison","1.875","16","3500","MIN@CHA","CHA","MIN","","","",""
"14895-17747","SG","Ian","Clark","7.125","48","3500","ORL@GS","GS","ORL","","","",""
"14895-18821","SG","Jonathon","Simmons","9.2","47","3500","SA@IND","SA","IND","","","",""
"14895-23800","SF","Glenn","Robinson III","7.253846153846153","39","3500","SA@IND","IND","SA","","","",""
"14895-9611","PF","Ryan","Hollins","6.404545454545455","22","3500","MEM@CLE","MEM","CLE","","","",""
"14895-9613","SG","Devin","Harris","14.042553191489361","47","3500","LAC@DAL","DAL","LAC","","","",""
"14895-9615","SG","Courtney","Lee","16.532758620689656","58","3500","MIN@CHA","CHA","MIN","","","",""
"14895-9654","SF","Vince","Carter","9.961363636363636","44","3500","MEM@CLE","MEM","CLE","","","",""
"14895-23220","SF","Chris","Copeland","3.1875","24","3500","ORL@GS","ORL","GS","","","",""
"14895-23744","SF","Justin","Anderson","5.621052631578947","38","3500","LAC@DAL","DAL","LAC","","","",""
"14895-40819","PF","Jarell","Martin","3.257142857142857","7","3500","MEM@CLE","MEM","CLE","","","",""
"14895-12459","C","Nikola","Pekovic","7.391666666666667","12","3500","MIN@CHA","MIN","CHA","O","Achilles","",""
"14895-9682","PG","Andre","Miller","7.117241379310345","29","3500","SA@IND","SA","IND","","","",""
"14895-55061","SF","Damien","Inglis","2.7249999999999996","8","3500","MIL@CHI","MIL","CHI","","","",""
"14895-15955","PF","James Michael","McAdoo","5.174074074074074","27","3500","ORL@GS","GS","ORL","","","",""
"14895-9694","SG","Kevin","Martin","14.774358974358975","39","3500","MIN@CHA","MIN","CHA","O","Coach's decision","",""
"14895-9669","PF","Jason","Smith","11.756363636363636","55","3500","ORL@GS","ORL","GS","","","",""
"14895-9671","PF","Marreese","Speights","11.709803921568628","51","3500","ORL@GS","GS","ORL","","","",""
"14895-15951","SF","P.J.","Hairston","10.928070175438597","57","3500","MEM@CLE","MEM","CLE","","","",""
"14895-23715","SG","Jordan","Adams","8.95","2","3500","MEM@CLE","MEM","CLE","O","Knee","",""
"14895-9678","PF","Channing","Frye","11.73265306122449","49","3500","MEM@CLE","CLE","MEM","","","",""
"14895-23234","PG","Pablo","Prigioni","8.355","40","3500","LAC@DAL","LAC","DAL","","","",""
"14895-9674","SG","Leandro","Barbosa","11.039583333333333","48","3500","ORL@GS","GS","ORL","","","",""
"14895-12424","C","Timofey","Mozgov","13.577586206896552","58","3500","MEM@CLE","CLE","MEM","","","",""
"14895-16759","PF","Alex","Stepheson","3.2","2","3500","LAC@DAL","LAC","DAL","","","",""
"14895-42689","PG","Tyler","Ennis","5.214285714285714","28","3500","MIL@CHI","MIL","CHI","","","",""
"14895-9725","SF","C.J.","Miles","18.755102040816325","49","3500","SA@IND","IND","SA","O","Calf","",""
"14895-12423","C","Omer","Asik","12.267346938775509","49","3500","SAC@NO","NO","SAC","","","",""
"14895-66520","C","Sasha","Kaun","2.3","16","3500","MEM@CLE","CLE","MEM","","","",""
"14895-17218","PF","Andrew","Nicholson","10.382499999999999","40","3500","ORL@GS","ORL","GS","","","",""
"14895-9709","C","Matt","Bonner","4.428571428571429","21","3500","SA@IND","SA","IND","","","",""
"14895-9706","SF","Richard","Jefferson","9.487719298245613","57","3500","MEM@CLE","CLE","MEM","","","",""
