"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14547-9611","PF","Ryan","Hollins","7.8","7","3500","MIL@MEM","MEM","MIL","","","",""
"14547-9654","SF","Vince","Carter","7.6","28","3500","MIL@MEM","MEM","MIL","","","",""
"14547-42156","PF","Bobby","Portis","12.6","24","3500","CHI@LAL","CHI","LAL","","","",""
"14547-17517","SG","Tony","Snell","11.7","42","3500","CHI@LAL","CHI","LAL","","","",""
"14547-23220","SF","Chris","Copeland","3.4","22","3500","MIL@MEM","MIL","MEM","","","",""
"14547-18256","SF","Doug","McDermott","11.3","43","3500","CHI@LAL","CHI","LAL","","","",""
"14547-16188","SF","Anthony","Brown","7.3","22","3500","CHI@LAL","LAL","CHI","","","",""
"14547-58661","SG","Rashad","Vaughn","4.8","39","3500","MIL@MEM","MIL","MEM","","","",""
"14547-40819","PF","Jarell","Martin","1","2","3500","MIL@MEM","MEM","MIL","","","",""
"14547-17520","PF","Cameron","Bairstow","2.8","9","3500","CHI@LAL","CHI","LAL","","","",""
"14547-16443","PF","Duje","Dukan","0","0","3500","SAC@NO","SAC","NO","O","Leg","",""
"14547-40830","PG","Delon","Wright","1.6","11","3500","NY@TOR","TOR","NY","","","",""
"14547-55058","SF","Bruno","Caboclo","1.1","2","3500","NY@TOR","TOR","NY","","","",""
"14547-15727","SG","Ben","McLemore","12.1","45","3500","SAC@NO","SAC","NO","","","",""
"14547-9952","C","DeJuan","Blair","5.6","26","3500","DEN@WAS","WAS","DEN","","","",""
"14547-16202","PF","Rakeem","Christmas","0","0","3500","ATL@IND","IND","ATL","","","",""
"14547-55063","C","Walter","Tavares","6","8","3500","ATL@IND","ATL","IND","","","",""
"14547-55061","SF","Damien","Inglis","2.7","8","3500","MIL@MEM","MIL","MEM","","","",""
"14547-9966","SF","James","Johnson","10.2","37","3500","NY@TOR","TOR","NY","","","",""
"14547-15469","PF","Quincy","Acy","8.6","23","3500","SAC@NO","SAC","NO","","","",""
"14547-58153","SF","Kelly","Oubre","8.5","36","3500","DEN@WAS","WAS","DEN","","","",""
"14547-23715","SG","Jordan","Adams","9","2","3500","MIL@MEM","MEM","MIL","O","Knee","",""
"14547-9679","PF","Louis","Amundson","5.8","18","3500","NY@TOR","NY","TOR","","","",""
"14547-24244","SF","Cleanthony","Early","1.4","10","3500","NY@TOR","NY","TOR","O","Knee","",""
"14547-42689","PG","Tyler","Ennis","5.3","20","3500","MIL@MEM","MIL","MEM","","","",""
"14547-40200","C","Lucas","Nogueira","6","15","3500","NY@TOR","TOR","NY","","","",""
"14547-12423","C","Omer","Asik","10.8","37","3500","SAC@NO","NO","SAC","","","",""
"14547-12421","C","Tiago","Splitter","11.7","34","3500","ATL@IND","ATL","IND","","","",""
"14547-66521","PG","Marcelo","Huertas","7.9","27","3500","CHI@LAL","LAL","CHI","","","",""
"14547-40209","C","Joffrey","Lauvergne","16.6","26","3500","DEN@WAS","DEN","WAS","GTD","Toe","",""
"14547-9463","C","Kendrick","Perkins","6.1","9","3500","SAC@NO","NO","SAC","","","",""
"14547-9942","SF","Chase","Budinger","10.1","39","3500","ATL@IND","IND","ATL","","","",""
"14547-9940","PF","Dante","Cunningham","10.5","42","3500","SAC@NO","NO","SAC","","","",""
