Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
142,349512092,Prymetyme79,0,289.25,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Kevin Durant G Reggie Jackson UTIL Miles Plumlee
142,349513427,ISLP,0,289.25,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Draymond Green C Marreese Speights F Andre Iguodala G Steve Blake UTIL Leandro Barbosa
142,349538477,mgersh23,0,289.25,PG Reggie Jackson SG Khris Middleton SF Andre Iguodala PF Draymond Green C Andre Drummond F Serge Ibaka G Randy Foye UTIL Jabari Parker
146,349497336,rchamblee,0,289,PG Reggie Jackson SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Greg Monroe F Marcus Morris G Kentavious Caldwell-Pope UTIL Andre Drummond
146,349503199,R.I.S.E,0,289,PG Stephen Curry SG Klay Thompson SF Harrison Barnes PF Draymond Green C Andre Drummond F Andre Iguodala G Andre Roberson UTIL Marreese Speights
146,349511056,andrewb595,0,289,PG Reggie Jackson SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Kentavious Caldwell-Pope UTIL Greg Monroe
146,349513650,JackRabbitZero (16/50),0,289,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Shaun Livingston
146,349513701,pistolpetedot33 (1/2),0,289,PG Stephen Curry SG Khris Middleton SF Harrison Barnes PF Serge Ibaka C Steven Adams F Marcus Morris G Reggie Jackson UTIL Andre Iguodala
146,349520848,CZYX (27/50),0,289,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Andre Drummond F Draymond Green G Randy Foye UTIL Steven Adams
146,349523962,gryan (16/50),0,289,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Marcus Morris G Andre Roberson UTIL Andrew Bogut
146,349531102,jdavenport33,0,289,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Kevin Durant G Dion Waiters UTIL Andre Iguodala
154,349505518,dre_214 (2/2),0,288.75,PG Stephen Curry SG O.J. Mayo SF Marcus Morris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Kentavious Caldwell-Pope UTIL Russell Westbrook
154,349515945,NYBombers94 (1/3),0,288.75,PG Russell Westbrook SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Miles Plumlee F Marcus Morris G Stephen Curry UTIL Kentavious Caldwell-Pope
154,349520858,CZYX (37/50),0,288.75,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Greg Monroe F Andre Iguodala G Kentavious Caldwell-Pope UTIL Steven Adams
154,349523953,gryan (7/50),0,288.75,PG Russell Westbrook SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Aron Baynes F Kevin Durant G Shaun Livingston UTIL Kentavious Caldwell-Pope
154,349530558,Ebogan831,0,288.75,PG Stephen Curry SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Miles Plumlee F Marcus Morris G Kentavious Caldwell-Pope UTIL Russell Westbrook
159,349495816,Hanner489,0,288.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Draymond Green C Greg Monroe F Andre Iguodala G Shaun Livingston UTIL Miles Plumlee
159,349506574,smcduff,0,288.5,PG Michael Carter-Williams SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Steven Adams F Draymond Green G Russell Westbrook UTIL Aron Baynes
159,349507738,wildboy14 (1/3),0,288.5,PG Reggie Jackson SG Klay Thompson SF Kevin Durant PF Draymond Green C Steven Adams F Tobias Harris G Darrun Hilliard UTIL Aron Baynes
159,349523952,gryan (6/50),0,288.5,PG Russell Westbrook SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Kevin Durant G Andre Roberson UTIL Steven Adams
163,349515155,davidsharpe17,0,288.25,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Miles Plumlee F Giannis Antetokounmpo G Reggie Jackson UTIL Anderson Varejao
163,349523982,gryan (36/50),0,288.25,PG Stephen Curry SG Andre Roberson SF Giannis Antetokounmpo PF Serge Ibaka C Steven Adams F Kevin Durant G Kentavious Caldwell-Pope UTIL Anderson Varejao
165,349501785,BigAce13,0,288,PG Russell Westbrook SG Andre Roberson SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Andre Iguodala G Reggie Jackson UTIL Shaun Livingston
165,349513776,Shaffner (46/50),0,288,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Marcus Morris G Stephen Curry UTIL Steven Adams
167,349486068,hawkeyechet,0,287.75,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Draymond Green C Greg Monroe F Serge Ibaka G O.J. Mayo UTIL Kentavious Caldwell-Pope
167,349506388,MaxOut2016,0,287.75,PG Reggie Jackson SG O.J. Mayo SF Tobias Harris PF Draymond Green C Andre Drummond F Andre Iguodala G Michael Carter-Williams UTIL Serge Ibaka
167,349506829,Arcadieus (2/2),0,287.75,PG Michael Carter-Williams SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Andre Drummond F Andre Iguodala G Klay Thompson UTIL Steven Adams
167,349530827,Pinkman187 (10/50),0,287.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Aron Baynes F Andre Iguodala G Stephen Curry UTIL Steven Adams
167,349531041,Halfy2929 (4/4),0,287.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Aron Baynes F Andre Iguodala G Russell Westbrook UTIL Steven Adams
172,349521037,robbar1990 (2/2),0,287.5,PG Stephen Curry SG Khris Middleton SF Kevin Durant PF Serge Ibaka C Enes Kanter F Andre Iguodala G Dion Waiters UTIL Shaun Livingston
172,349521912,westosobears361,0,287.5,PG Reggie Jackson SG Khris Middleton SF Kevin Durant PF Serge Ibaka C Enes Kanter F Tobias Harris G Kentavious Caldwell-Pope UTIL Andre Roberson
174,349486519,aaronuu,0,287.25,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Steven Adams F Marcus Morris G Kentavious Caldwell-Pope UTIL Dion Waiters
174,349486857,NeverLucky1234,0,287.25,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Steven Adams F Marcus Morris G Kentavious Caldwell-Pope UTIL O.J. Mayo
174,349513563,coachhyatt,0,287.25,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Dion Waiters UTIL Reggie Bullock
174,349523979,gryan (33/50),0,287.25,PG Stephen Curry SG Andre Roberson SF Kevin Durant PF Serge Ibaka C Andre Drummond F Andre Iguodala G Cameron Payne UTIL Dion Waiters
174,349530725,lerm7430,0,287.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Andre Drummond F Andre Iguodala G O.J. Mayo UTIL Steven Adams
179,349504148,gdhillon1985,0,286.75,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Marreese Speights F Andre Iguodala G Stephen Curry UTIL Steven Adams
179,349511171,bsoluri (3/3),0,286.75,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Aron Baynes F Harrison Barnes G Shaun Livingston UTIL Kevin Durant
179,349514877,mersky,0,286.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Marreese Speights F Andre Iguodala G Russell Westbrook UTIL Steven Adams
179,349516050,noahblanky17,0,286.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Marreese Speights F Marcus Morris G O.J. Mayo UTIL Draymond Green
179,349530811,Eoieos (2/2),0,286.75,PG Russell Westbrook SG Andre Roberson SF Andre Iguodala PF Serge Ibaka C Miles Plumlee F Tobias Harris G Stephen Curry UTIL Michael Carter-Williams
184,349507099,Huskerbrad1,0,286.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Aron Baynes F Kevin Durant G Darrun Hilliard UTIL Andrew Bogut
184,349509660,AlligatorBlood6,0,286.5,PG Reggie Jackson SG Klay Thompson SF Marcus Morris PF Draymond Green C Enes Kanter F Kevin Durant G Shaun Livingston UTIL Marreese Speights
184,349511300,omniplayer,0,286.5,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Andre Drummond F Harrison Barnes G Michael Carter-Williams UTIL Miles Plumlee
184,349523977,gryan (31/50),0,286.5,PG Stephen Curry SG Andre Roberson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Tobias Harris G Kentavious Caldwell-Pope UTIL Steven Adams
184,349523986,gryan (40/50),0,286.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Giannis Antetokounmpo G Andre Roberson UTIL Andre Iguodala
189,349507650,bostonsrangler,0,286.25,PG Stephen Curry SG Klay Thompson SF Tobias Harris PF Serge Ibaka C Aron Baynes F Harrison Barnes G Shaun Livingston UTIL Draymond Green
189,349513754,Shaffner (24/50),0,286.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Andre Iguodala G Michael Carter-Williams UTIL Marcus Morris
189,349520864,CZYX (43/50),0,286.25,PG Michael Carter-Williams SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Andre Drummond F Kevin Durant G O.J. Mayo UTIL Enes Kanter
189,349530867,Pinkman187 (50/50),0,286.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Aron Baynes F Draymond Green G Michael Carter-Williams UTIL Miles Plumlee
193,349509408,Squanto401k (1/5),0,286,PG Reggie Jackson SG Khris Middleton SF Harrison Barnes PF Draymond Green C Andre Drummond F Serge Ibaka G Michael Carter-Williams UTIL Aron Baynes
193,349509412,Squanto401k (5/5),0,286,PG Reggie Jackson SG Khris Middleton SF Harrison Barnes PF Draymond Green C Andre Drummond F Serge Ibaka G Michael Carter-Williams UTIL Aron Baynes
193,349520866,CZYX (45/50),0,286,PG Michael Carter-Williams SG Klay Thompson SF Andre Iguodala PF Draymond Green C Greg Monroe F Kevin Durant G Andre Roberson UTIL Steven Adams
193,349528235,kingkamanthony (4/4),0,286,PG Russell Westbrook SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Marcus Morris G Reggie Jackson UTIL Miles Plumlee
193,349530231,Truotter89,0,286,PG Stephen Curry SG Andre Roberson SF Kevin Durant PF Draymond Green C Greg Monroe F Reggie Bullock G Darrun Hilliard UTIL O.J. Mayo
198,349497388,GO_IRISH13,0,285.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Michael Carter-Williams UTIL Randy Foye
198,349503679,gizmoyo03 (2/3),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Miles Plumlee F Marcus Morris G Michael Carter-Williams UTIL Kevin Durant
198,349506252,letsgojets29 (1/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Steven Adams
198,349508170,mbates23 (1/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Steven Adams F Andre Iguodala G Stephen Curry UTIL Miles Plumlee
198,349508182,mbates23 (2/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Steven Adams F Andre Iguodala G Stephen Curry UTIL Miles Plumlee
198,349508236,ward2028,0,285.75,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Enes Kanter F Draymond Green G Khris Middleton UTIL Andre Iguodala
198,349510825,JWatDaBiznesBe (9/16),0,285.75,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Shaun Livingston
198,349510862,JWatDaBiznesBe (11/16),0,285.75,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Shaun Livingston
198,349513608,letsgojets29 (2/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Steven Adams
198,349513694,letsgojets29 (3/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Steven Adams
198,349529644,letsgojets29 (4/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Steven Adams
198,349531463,mbates23 (3/4),0,285.75,PG Russell Westbrook SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Steven Adams F Andre Iguodala G Stephen Curry UTIL Miles Plumlee
210,349502230,GRADYCAT744,0,285.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Steven Adams F Andre Iguodala G O.J. Mayo UTIL Anderson Varejao
210,349503332,EddieDbestownerever (1/2),0,285.5,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Draymond Green C Anderson Varejao F Andre Iguodala G Kentavious Caldwell-Pope UTIL Steven Adams
210,349505348,nickpods,0,285.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Steven Adams F Andre Iguodala G O.J. Mayo UTIL Anderson Varejao
210,349529481,BigBlackMamba,0,285.5,PG Stephen Curry SG Andre Roberson SF Giannis Antetokounmpo PF Serge Ibaka C Steven Adams F Tobias Harris G Reggie Jackson UTIL Kentavious Caldwell-Pope
214,349487504,AtxFantasyKing (2/7),0,285.25,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Marcus Morris G Michael Carter-Williams UTIL Kentavious Caldwell-Pope
214,349503401,rhino97 (1/2),0,285.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Steven Adams F Marcus Morris G Andre Roberson UTIL Harrison Barnes
214,349504439,bizzy823 (2/2),0,285.25,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Steven Adams F Jabari Parker G Kentavious Caldwell-Pope UTIL Shaun Livingston
214,349507906,dgill1999,0,285.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Steven Adams F Marcus Morris G Reggie Jackson UTIL Stephen Curry
214,349510725,JonnyDumps,0,285.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Steven Adams F Tobias Harris G Michael Carter-Williams UTIL Reggie Jackson
214,349511650,bgaughan (1/3),0,285.25,PG Michael Carter-Williams SG Klay Thompson SF Marcus Morris PF Draymond Green C Enes Kanter F Andre Iguodala G Stephen Curry UTIL Miles Plumlee
214,349515712,MunySquad (5/9),0,285.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Steven Adams F Tobias Harris G Michael Carter-Williams UTIL Reggie Jackson
214,349515934,agonsalves6 (1/3),0,285.25,PG Stephen Curry SG O.J. Mayo SF Giannis Antetokounmpo PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Russell Westbrook UTIL Andre Roberson
214,349521525,redskingary (3/3),0,285.25,PG Russell Westbrook SG Dion Waiters SF Andre Iguodala PF Serge Ibaka C Steven Adams F Reggie Bullock G Stephen Curry UTIL Reggie Jackson
214,349530862,Pinkman187 (45/50),0,285.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Steven Adams F Marcus Morris G Reggie Jackson UTIL Michael Carter-Williams
214,349531029,Halfy2929 (3/4),0,285.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Steven Adams F Marcus Morris G Reggie Jackson UTIL Michael Carter-Williams
214,349531882,agonsalves6 (2/3),0,285.25,PG Stephen Curry SG O.J. Mayo SF Giannis Antetokounmpo PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Russell Westbrook UTIL Andre Roberson
226,349528422,DetBlue50 (7/8),0,285,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Miles Plumlee F Andre Iguodala G Stephen Curry UTIL Shaun Livingston
226,349530858,Pinkman187 (41/50),0,285,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Aron Baynes F Draymond Green G Michael Carter-Williams UTIL Steven Adams
228,349494432,cnuke78 (2/2),0,284.75,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Andre Drummond F Reggie Bullock G Randy Foye UTIL Enes Kanter
228,349505944,gpikulsky (1/4),0,284.75,PG Reggie Jackson SG O.J. Mayo SF Marcus Morris PF Draymond Green C Andre Drummond F Tobias Harris G Dion Waiters UTIL Serge Ibaka
228,349507161,LolololoLola (4/10),0,284.75,PG Michael Carter-Williams SG Khris Middleton SF Marcus Morris PF Draymond Green C Andre Drummond F Serge Ibaka G Kentavious Caldwell-Pope UTIL Andrew Bogut
228,349513180,BOLADE (2/2),0,284.75,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Andre Drummond F Andre Iguodala G Randy Foye UTIL Marreese Speights
228,349519166,dorisgardella,0,284.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Kevin Durant G Shaun Livingston UTIL Leandro Barbosa
228,349520867,CZYX (46/50),0,284.75,PG Michael Carter-Williams SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Kevin Durant G Khris Middleton UTIL Steven Adams
228,349522578,bradyolson2 (1/2),0,284.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Steven Adams F Kevin Durant G Randy Foye UTIL Michael Carter-Williams
228,349523973,gryan (27/50),0,284.75,PG Stephen Curry SG Andre Roberson SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Tobias Harris G Kentavious Caldwell-Pope UTIL Kevin Durant
228,349530652,bradyolson2 (2/2),0,284.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Steven Adams F Kevin Durant G Randy Foye UTIL Michael Carter-Williams
237,349510430,mike-amanda (2/2),0,284.5,PG Reggie Jackson SG Khris Middleton SF Harrison Barnes PF Serge Ibaka C Enes Kanter F Andre Iguodala G Klay Thompson UTIL Draymond Green
238,349487338,hoaglanr (11/50),0,284.25,PG Reggie Jackson SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Marcus Morris G Michael Carter-Williams UTIL Shaun Livingston
238,349521090,highsteppin,0,284.25,PG Stephen Curry SG Darrun Hilliard SF Kevin Durant PF Serge Ibaka C Aron Baynes F Reggie Bullock G Russell Westbrook UTIL Anderson Varejao
238,349528300,jdkunk10,0,284.25,PG Reggie Jackson SG Klay Thompson SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Andre Iguodala G Michael Carter-Williams UTIL Steven Adams
238,349531376,briancgoodyear (3/5),0,284.25,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Draymond Green C Anderson Varejao F Marcus Morris G Klay Thompson UTIL Aron Baynes
242,349510706,mmoretto,0,284,PG Michael Carter-Williams SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Steven Adams F Jabari Parker G Kentavious Caldwell-Pope UTIL Marcus Morris
242,349511826,jdhkeh (3/3),0,284,PG Michael Carter-Williams SG Klay Thompson SF Kevin Durant PF Jabari Parker C Steven Adams F Marcus Morris G Kentavious Caldwell-Pope UTIL Serge Ibaka
242,349518416,cabrowns,0,284,PG Stephen Curry SG Khris Middleton SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Dion Waiters UTIL Miles Plumlee
242,349528277,EdAngelino (5/7),0,284,PG Russell Westbrook SG Klay Thompson SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G O.J. Mayo UTIL Miles Plumlee
242,349528676,thoggy,0,284,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Draymond Green C Andrew Bogut F Marcus Morris G Andre Roberson UTIL Miles Plumlee
247,349513144,robbar1990 (1/2),0,283.75,PG Stephen Curry SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Enes Kanter F Andre Iguodala G Dion Waiters UTIL Steve Blake
248,349495248,hoaglanr (20/50),0,283.5,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Andre Drummond F Marcus Morris G Kentavious Caldwell-Pope UTIL Enes Kanter
248,349497800,richgod,0,283.5,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Andre Drummond F Marcus Morris G Kentavious Caldwell-Pope UTIL Enes Kanter
248,349502543,Sechsybutton,0,283.5,PG Shaun Livingston SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Miles Plumlee F Harrison Barnes G Stephen Curry UTIL Klay Thompson
248,349507000,mikemur1 (2/3),0,283.5,PG Russell Westbrook SG Darrun Hilliard SF Marcus Morris PF Serge Ibaka C Steven Adams F Andre Iguodala G Stephen Curry UTIL Michael Carter-Williams
248,349510360,stephensteenjr12,0,283.5,PG Stephen Curry SG O.J. Mayo SF Marcus Morris PF Draymond Green C Andre Drummond F Serge Ibaka G Dion Waiters UTIL Randy Foye
